,Date,Volatility,PeriodStart,PeriodEnd,DataPointsUsed
1946,1997-09-15,0.724688366514,1997-09-08,1997-09-15,6
1947,1997-09-16,0.795045603252,1997-09-09,1997-09-16,6
1948,1997-09-17,0.777081646045,1997-09-10,1997-09-17,6
1949,1997-09-18,0.762306474777,1997-09-11,1997-09-18,6
1950,1997-09-19,0.812578722896,1997-09-12,1997-09-19,6
1951,1997-09-22,0.75678028097,1997-09-15,1997-09-22,6
1952,1997-09-23,0.769616350136,1997-09-16,1997-09-23,6
1953,1997-09-24,0.332587644512,1997-09-17,1997-09-24,6
1954,1997-09-25,0.307003250463,1997-09-18,1997-09-25,6
1955,1997-09-26,0.341926755172,1997-09-19,1997-09-26,6
1956,1997-09-29,0.296996412539,1997-09-22,1997-09-29,6
1957,1997-09-30,0.281902711227,1997-09-23,1997-09-30,6
1958,1997-10-01,0.108684185165,1997-09-24,1997-10-01,6
1959,1997-10-02,0.173360698566,1997-09-25,1997-10-02,6
1960,1997-10-03,0.231676803827,1997-09-26,1997-10-03,6
1961,1997-10-06,0.233720591706,1997-09-29,1997-10-06,6
1962,1997-10-07,0.281790402718,1997-09-30,1997-10-07,6
1963,1997-10-08,0.297613642502,1997-10-01,1997-10-08,6
1964,1997-10-09,0.413148775751,1997-10-02,1997-10-09,6
1965,1997-10-10,0.456506343421,1997-10-03,1997-10-10,6
1966,1997-10-13,0.772107331403,1997-10-06,1997-10-13,6
1967,1997-10-14,0.775428541315,1997-10-07,1997-10-14,6
1968,1997-10-15,0.643731616937,1997-10-08,1997-10-15,6
1969,1997-10-16,0.681739094011,1997-10-09,1997-10-16,6
1970,1997-10-17,0.816741583439,1997-10-10,1997-10-17,6
1971,1997-10-20,0.900412341929,1997-10-13,1997-10-20,6
1972,1997-10-21,0.695180460393,1997-10-14,1997-10-21,6
1973,1997-10-22,0.539517376143,1997-10-15,1997-10-22,6
1974,1997-10-23,0.510542741289,1997-10-16,1997-10-23,6
1975,1997-10-24,0.513959192544,1997-10-17,1997-10-24,6
1976,1997-10-27,0.860461551131,1997-10-20,1997-10-27,6
1977,1997-10-28,0.968144289591,1997-10-21,1997-10-28,6
1978,1997-10-29,1.19184778801,1997-10-22,1997-10-29,6
1979,1997-10-30,1.04895470971,1997-10-23,1997-10-30,6
1980,1997-10-31,1.05775955463,1997-10-24,1997-10-31,6
1981,1997-11-03,1.03832058035,1997-10-27,1997-11-03,6
1982,1997-11-04,1.16934364044,1997-10-28,1997-11-04,6
1983,1997-11-05,1.05682768446,1997-10-29,1997-11-05,6
1984,1997-11-06,1.00904112541,1997-10-30,1997-11-06,6
1985,1997-11-07,0.959406195613,1997-10-31,1997-11-07,6
1986,1997-11-10,0.920064976366,1997-11-03,1997-11-10,6
1987,1997-11-11,0.643048248121,1997-11-04,1997-11-11,6
1988,1997-11-12,0.755257435767,1997-11-05,1997-11-12,6
1989,1997-11-13,0.622740205225,1997-11-06,1997-11-13,6
1990,1997-11-14,0.604391254745,1997-11-07,1997-11-14,6
1991,1997-11-17,0.662872785032,1997-11-10,1997-11-17,6
1992,1997-11-18,0.647074637475,1997-11-11,1997-11-18,6
1993,1997-11-19,0.387782187872,1997-11-12,1997-11-19,6
1994,1997-11-20,0.348751654414,1997-11-13,1997-11-20,6
1995,1997-11-21,0.510042150396,1997-11-14,1997-11-21,6
1996,1997-11-24,0.544826321122,1997-11-17,1997-11-24,6
1997,1997-11-25,0.542868557687,1997-11-18,1997-11-25,6
1998,1997-11-26,0.992290162211,1997-11-19,1997-11-26,6
1999,1997-11-28,0.994183427132,1997-11-20,1997-11-28,6
2000,1997-12-01,1.05114250822,1997-11-21,1997-12-01,6
2001,1997-12-02,1.06694019463,1997-11-24,1997-12-02,6
2002,1997-12-03,0.923313823289,1997-11-25,1997-12-03,6
2003,1997-12-04,0.923519012484,1997-11-26,1997-12-04,6
2004,1997-12-05,0.665675470747,1997-11-28,1997-12-05,6
2005,1997-12-08,0.856437436573,1997-12-01,1997-12-08,6
2006,1997-12-09,0.634680233491,1997-12-02,1997-12-09,6
2007,1997-12-10,0.628383328676,1997-12-03,1997-12-10,6
2008,1997-12-11,0.763523501703,1997-12-04,1997-12-11,6
2009,1997-12-12,0.895359399956,1997-12-05,1997-12-12,6
2010,1997-12-15,0.888777347203,1997-12-08,1997-12-15,6
2011,1997-12-16,0.702091452815,1997-12-09,1997-12-16,6
2012,1997-12-17,0.767819835336,1997-12-10,1997-12-17,6
2013,1997-12-18,0.813044153294,1997-12-11,1997-12-18,6
2014,1997-12-19,0.723680408412,1997-12-12,1997-12-19,6
2015,1997-12-22,0.502923858318,1997-12-15,1997-12-22,6
2016,1997-12-23,0.573388064701,1997-12-16,1997-12-23,6
2017,1997-12-24,0.547943894042,1997-12-17,1997-12-24,6
2018,1997-12-26,0.410291006396,1997-12-18,1997-12-26,6
2019,1997-12-29,0.504249780519,1997-12-19,1997-12-29,6
2020,1997-12-30,0.571945676006,1997-12-22,1997-12-30,6
2021,1997-12-31,1.32554828949,1997-12-23,1997-12-31,6
2022,1998-01-02,1.26405515901,1997-12-24,1998-01-02,6
2023,1998-01-05,1.29632858575,1997-12-26,1998-01-05,6
2024,1998-01-06,1.34146447575,1997-12-29,1998-01-06,6
2025,1998-01-07,1.21819243918,1997-12-30,1998-01-07,6
2026,1998-01-08,1.06731178409,1997-12-31,1998-01-08,6
2027,1998-01-09,0.894293988567,1998-01-02,1998-01-09,6
2028,1998-01-12,0.912171601837,1998-01-05,1998-01-12,6
2029,1998-01-13,0.720155678619,1998-01-06,1998-01-13,6
2030,1998-01-14,0.744961779371,1998-01-07,1998-01-14,6
2031,1998-01-15,0.51953986001,1998-01-08,1998-01-15,6
2032,1998-01-16,0.501991888824,1998-01-09,1998-01-16,6
2033,1998-01-20,0.361150954719,1998-01-12,1998-01-20,6
2034,1998-01-21,0.3703187122,1998-01-13,1998-01-21,6
2035,1998-01-22,0.34762404268,1998-01-14,1998-01-22,6
2036,1998-01-23,0.363405136657,1998-01-15,1998-01-23,6
2037,1998-01-26,1.04619915369,1998-01-16,1998-01-26,6
2038,1998-01-27,1.05757589076,1998-01-20,1998-01-27,6
2039,1998-01-28,0.967850435939,1998-01-21,1998-01-28,6
2040,1998-01-29,0.969965721395,1998-01-22,1998-01-29,6
2041,1998-01-30,0.955279643275,1998-01-23,1998-01-30,6
2042,1998-02-02,1.09671017428,1998-01-26,1998-02-02,6
2043,1998-02-03,0.511783034425,1998-01-27,1998-02-03,6
2044,1998-02-04,0.96047245588,1998-01-28,1998-02-04,6
2045,1998-02-05,0.956375019625,1998-01-29,1998-02-05,6
2046,1998-02-06,0.964013650437,1998-01-30,1998-02-06,6
2047,1998-02-09,1.03978114838,1998-02-02,1998-02-09,6
2048,1998-02-10,0.82306778595,1998-02-03,1998-02-10,6
2049,1998-02-11,0.926647541107,1998-02-04,1998-02-11,6
2050,1998-02-12,0.790616490208,1998-02-05,1998-02-12,6
2051,1998-02-13,0.792127410663,1998-02-06,1998-02-13,6
2052,1998-02-17,0.677462433218,1998-02-09,1998-02-17,6
2053,1998-02-18,0.74505589467,1998-02-10,1998-02-18,6
2054,1998-02-19,0.663578147982,1998-02-11,1998-02-19,6
2055,1998-02-20,0.391799328846,1998-02-12,1998-02-20,6
2056,1998-02-23,0.395241426987,1998-02-13,1998-02-23,6
2057,1998-02-24,0.43011817826,1998-02-17,1998-02-24,6
2058,1998-02-25,0.432471497348,1998-02-18,1998-02-25,6
2059,1998-02-26,0.401234516657,1998-02-19,1998-02-26,6
2060,1998-02-27,0.924568077222,1998-02-20,1998-02-27,6
2061,1998-03-02,0.98428963685,1998-02-23,1998-03-02,6
2062,1998-03-03,0.985899879448,1998-02-24,1998-03-03,6
2063,1998-03-04,0.941846440478,1998-02-25,1998-03-04,6
2064,1998-03-05,0.937035306083,1998-02-26,1998-03-05,6
2065,1998-03-06,1.15454460474,1998-02-27,1998-03-06,6
2066,1998-03-09,0.839083497663,1998-03-02,1998-03-09,6
2067,1998-03-10,0.668020538423,1998-03-03,1998-03-10,6
2068,1998-03-11,0.673780003643,1998-03-04,1998-03-11,6
2069,1998-03-12,0.919471037116,1998-03-05,1998-03-12,6
2070,1998-03-13,1.0233376137,1998-03-06,1998-03-13,6
2071,1998-03-16,0.865353559153,1998-03-09,1998-03-16,6
2072,1998-03-17,0.978117536381,1998-03-10,1998-03-17,6
2073,1998-03-18,0.823992157359,1998-03-11,1998-03-18,6
2074,1998-03-19,0.822392767296,1998-03-12,1998-03-19,6
2075,1998-03-20,0.862691207616,1998-03-13,1998-03-20,6
2076,1998-03-23,0.725654446939,1998-03-16,1998-03-23,6
2077,1998-03-24,0.710508415758,1998-03-17,1998-03-24,6
2078,1998-03-25,0.423255888382,1998-03-18,1998-03-25,6
2079,1998-03-26,0.731364571644,1998-03-19,1998-03-26,6
2080,1998-03-27,0.736019505423,1998-03-20,1998-03-27,6
2081,1998-03-30,0.707204620572,1998-03-23,1998-03-30,6
2082,1998-03-31,0.782578884273,1998-03-24,1998-03-31,6
2083,1998-04-01,0.703186766104,1998-03-25,1998-04-01,6
2084,1998-04-02,0.831327380778,1998-03-26,1998-04-02,6
2085,1998-04-03,0.638571056626,1998-03-27,1998-04-03,6
2086,1998-04-06,0.811556095594,1998-03-30,1998-04-06,6
2087,1998-04-07,0.811810674393,1998-03-31,1998-04-07,6
2088,1998-04-08,0.807510947708,1998-04-01,1998-04-08,6
2089,1998-04-09,0.829958195907,1998-04-02,1998-04-09,6
2090,1998-04-13,0.971997031491,1998-04-03,1998-04-13,6
2091,1998-04-14,0.971436607921,1998-04-06,1998-04-14,6
2092,1998-04-15,0.826603575547,1998-04-07,1998-04-15,6
2093,1998-04-16,0.817228169754,1998-04-08,1998-04-16,6
2094,1998-04-17,0.900505012575,1998-04-09,1998-04-17,6
2095,1998-04-20,1.08177312797,1998-04-13,1998-04-20,6
2096,1998-04-21,0.914832854684,1998-04-14,1998-04-21,6
2097,1998-04-22,0.907879347567,1998-04-15,1998-04-22,6
2098,1998-04-23,0.963127929747,1998-04-16,1998-04-23,6
2099,1998-04-24,0.969408897317,1998-04-17,1998-04-24,6
2100,1998-04-27,1.0455054448,1998-04-20,1998-04-27,6
2101,1998-04-28,0.92011884019,1998-04-21,1998-04-28,6
2102,1998-04-29,0.876782405547,1998-04-22,1998-04-29,6
2103,1998-04-30,0.873830203854,1998-04-23,1998-04-30,6
2104,1998-05-01,0.871511709559,1998-04-24,1998-05-01,6
2105,1998-05-04,1.16663081111,1998-04-27,1998-05-04,6
2106,1998-05-05,1.02950191546,1998-04-28,1998-05-05,6
2107,1998-05-06,0.889480406544,1998-04-29,1998-05-06,6
2108,1998-05-07,0.89011101275,1998-04-30,1998-05-07,6
2109,1998-05-08,0.847886889605,1998-05-01,1998-05-08,6
2110,1998-05-11,0.989099621972,1998-05-04,1998-05-11,6
2111,1998-05-12,0.72203645161,1998-05-05,1998-05-12,6
2112,1998-05-13,0.787918111928,1998-05-06,1998-05-13,6
2113,1998-05-14,0.900428151696,1998-05-07,1998-05-14,6
2114,1998-05-15,0.881990613612,1998-05-08,1998-05-15,6
2115,1998-05-18,0.734806564064,1998-05-11,1998-05-18,6
2116,1998-05-19,0.637933253,1998-05-12,1998-05-19,6
2117,1998-05-20,0.646639941119,1998-05-13,1998-05-20,6
2118,1998-05-21,0.63580468862,1998-05-14,1998-05-21,6
2119,1998-05-22,0.436202693509,1998-05-15,1998-05-22,6
2120,1998-05-26,0.604071933595,1998-05-18,1998-05-26,6
2121,1998-05-27,0.706341926728,1998-05-19,1998-05-27,6
2122,1998-05-28,0.690552665872,1998-05-20,1998-05-28,6
2123,1998-05-29,0.65704760253,1998-05-21,1998-05-29,6
2124,1998-06-01,1.45955672692,1998-05-22,1998-06-01,6
2125,1998-06-02,1.45481132525,1998-05-26,1998-06-02,6
2126,1998-06-03,1.37215173265,1998-05-27,1998-06-03,6
2127,1998-06-04,1.47670224309,1998-05-28,1998-06-04,6
2128,1998-06-05,1.60686731711,1998-05-29,1998-06-05,6
2129,1998-06-08,1.6177303984,1998-06-01,1998-06-08,6
2130,1998-06-09,0.923310487579,1998-06-02,1998-06-09,6
2131,1998-06-10,0.834658495016,1998-06-03,1998-06-10,6
2132,1998-06-11,0.90295072164,1998-06-04,1998-06-11,6
2133,1998-06-12,0.878962681062,1998-06-05,1998-06-12,6
2134,1998-06-15,0.912746717785,1998-06-08,1998-06-15,6
2135,1998-06-16,0.753020039538,1998-06-09,1998-06-16,6
2136,1998-06-17,0.615974853835,1998-06-10,1998-06-17,6
2137,1998-06-18,1.19847063178,1998-06-11,1998-06-18,6
2138,1998-06-19,1.14768111197,1998-06-12,1998-06-19,6
2139,1998-06-22,1.19521527835,1998-06-15,1998-06-22,6
2140,1998-06-23,1.14621886984,1998-06-16,1998-06-23,6
2141,1998-06-24,1.16633156939,1998-06-17,1998-06-24,6
2142,1998-06-25,1.04213491134,1998-06-18,1998-06-25,6
2143,1998-06-26,0.686820746488,1998-06-19,1998-06-26,6
2144,1998-06-29,0.688713238124,1998-06-22,1998-06-29,6
2145,1998-06-30,0.604362450236,1998-06-23,1998-06-30,6
2146,1998-07-01,0.572254194811,1998-06-24,1998-07-01,6
2147,1998-07-02,0.585843815185,1998-06-25,1998-07-02,6
2148,1998-07-06,0.64262212926,1998-06-26,1998-07-06,6
2149,1998-07-07,0.696616023973,1998-06-29,1998-07-07,6
2150,1998-07-08,0.754987120673,1998-06-30,1998-07-08,6
2151,1998-07-09,0.749175301312,1998-07-01,1998-07-09,6
2152,1998-07-10,0.65471483909,1998-07-02,1998-07-10,6
2153,1998-07-13,0.919666598873,1998-07-06,1998-07-13,6
2154,1998-07-14,0.936887753627,1998-07-07,1998-07-14,6
2155,1998-07-15,0.934780382252,1998-07-08,1998-07-15,6
2156,1998-07-16,0.899036376567,1998-07-09,1998-07-16,6
2157,1998-07-17,0.889297250356,1998-07-10,1998-07-17,6
2158,1998-07-20,0.884304751714,1998-07-13,1998-07-20,6
2159,1998-07-21,0.809567254171,1998-07-14,1998-07-21,6
2160,1998-07-22,0.955514686501,1998-07-15,1998-07-22,6
2161,1998-07-23,1.15230581615,1998-07-16,1998-07-23,6
2162,1998-07-24,1.26852509401,1998-07-17,1998-07-24,6
2163,1998-07-27,1.27006448321,1998-07-20,1998-07-27,6
2164,1998-07-28,1.32857845135,1998-07-21,1998-07-28,6
2165,1998-07-29,1.23256703158,1998-07-22,1998-07-29,6
2166,1998-07-30,1.0632000772,1998-07-23,1998-07-30,6
2167,1998-07-31,1.05143832955,1998-07-24,1998-07-31,6
2168,1998-08-03,0.559246910579,1998-07-27,1998-08-03,6
2169,1998-08-04,0.676183140007,1998-07-28,1998-08-04,6
2170,1998-08-05,0.690511534406,1998-07-29,1998-08-05,6
2171,1998-08-06,0.581696571963,1998-07-30,1998-08-06,6
2172,1998-08-07,1.72010438772,1998-07-31,1998-08-07,6
2173,1998-08-10,1.64301668518,1998-08-03,1998-08-10,6
2174,1998-08-11,1.67848745298,1998-08-04,1998-08-11,6
2175,1998-08-12,1.53483519311,1998-08-05,1998-08-12,6
2176,1998-08-13,1.53410917131,1998-08-06,1998-08-13,6
2177,1998-08-14,1.5613603916,1998-08-07,1998-08-14,6
2178,1998-08-17,0.388461198638,1998-08-10,1998-08-17,6
2179,1998-08-18,0.262851285084,1998-08-11,1998-08-18,6
2180,1998-08-19,0.635082644193,1998-08-12,1998-08-19,6
2181,1998-08-20,0.647126319295,1998-08-13,1998-08-20,6
2182,1998-08-21,0.647092440123,1998-08-14,1998-08-21,6
2183,1998-08-24,0.650408036196,1998-08-17,1998-08-24,6
2184,1998-08-25,0.552054531865,1998-08-18,1998-08-25,6
2185,1998-08-26,0.395341293723,1998-08-19,1998-08-26,6
2186,1998-08-27,0.701642932985,1998-08-20,1998-08-27,6
2187,1998-08-28,0.697382362779,1998-08-21,1998-08-28,6
2188,1998-08-31,0.986151193155,1998-08-24,1998-08-31,6
2189,1998-09-01,0.969300831984,1998-08-25,1998-09-01,6
2190,1998-09-02,1.003224502,1998-08-26,1998-09-02,6
2191,1998-09-03,0.996862780066,1998-08-27,1998-09-03,6
2192,1998-09-04,0.977620843653,1998-08-28,1998-09-04,6
2193,1998-09-08,1.08078360958,1998-08-31,1998-09-08,6
2194,1998-09-09,0.908001154803,1998-09-01,1998-09-09,6
2195,1998-09-10,0.845403352522,1998-09-02,1998-09-10,6
2196,1998-09-11,0.658691175326,1998-09-03,1998-09-11,6
2197,1998-09-14,0.546226805101,1998-09-04,1998-09-14,6
2198,1998-09-15,0.574896617551,1998-09-08,1998-09-15,6
2199,1998-09-16,0.542293230461,1998-09-09,1998-09-16,6
2200,1998-09-17,0.571817621386,1998-09-10,1998-09-17,6
2201,1998-09-18,1.09581032903,1998-09-11,1998-09-18,6
2202,1998-09-21,1.02841115668,1998-09-14,1998-09-21,6
2203,1998-09-22,0.914982974294,1998-09-15,1998-09-22,6
2204,1998-09-23,1.14326538034,1998-09-16,1998-09-23,6
2205,1998-09-24,1.21239175957,1998-09-17,1998-09-24,6
2206,1998-09-25,1.21920687391,1998-09-18,1998-09-25,6
2207,1998-09-28,1.0326738224,1998-09-21,1998-09-28,6
2208,1998-09-29,1.56066433484,1998-09-22,1998-09-29,6
2209,1998-09-30,1.71478646686,1998-09-23,1998-09-30,6
2210,1998-10-01,1.68807239668,1998-09-24,1998-10-01,6
2211,1998-10-02,1.65427857621,1998-09-25,1998-10-02,6
2212,1998-10-05,1.60278967794,1998-09-28,1998-10-05,6
2213,1998-10-06,1.59808447137,1998-09-29,1998-10-06,6
2214,1998-10-07,0.676079569706,1998-09-30,1998-10-07,6
2215,1998-10-08,0.600751086496,1998-10-01,1998-10-08,6
2216,1998-10-09,0.567795725069,1998-10-02,1998-10-09,6
2217,1998-10-12,0.556991958907,1998-10-05,1998-10-12,6
2218,1998-10-13,0.76051514645,1998-10-06,1998-10-13,6
2219,1998-10-14,0.659647485563,1998-10-07,1998-10-14,6
2220,1998-10-15,0.828899205296,1998-10-08,1998-10-15,6
2221,1998-10-16,0.844781302155,1998-10-09,1998-10-16,6
2222,1998-10-19,0.816844937612,1998-10-12,1998-10-19,6
2223,1998-10-20,1.05627937771,1998-10-13,1998-10-20,6
2224,1998-10-21,0.996489902764,1998-10-14,1998-10-21,6
2225,1998-10-22,0.984433661205,1998-10-15,1998-10-22,6
2226,1998-10-23,0.602948809253,1998-10-16,1998-10-23,6
2227,1998-10-26,0.708189746861,1998-10-19,1998-10-26,6
2228,1998-10-27,0.721491729608,1998-10-20,1998-10-27,6
2229,1998-10-28,0.60569466416,1998-10-21,1998-10-28,6
2230,1998-10-29,0.781855231379,1998-10-22,1998-10-29,6
2231,1998-10-30,0.825583118173,1998-10-23,1998-10-30,6
2232,1998-11-02,0.866733725604,1998-10-26,1998-11-02,6
2233,1998-11-03,1.10558216079,1998-10-27,1998-11-03,6
2234,1998-11-04,1.10808790867,1998-10-28,1998-11-04,6
2235,1998-11-05,1.09023819391,1998-10-29,1998-11-05,6
2236,1998-11-06,1.02541383758,1998-10-30,1998-11-06,6
2237,1998-11-09,1.00619324934,1998-11-02,1998-11-09,6
2238,1998-11-10,1.04568618196,1998-11-03,1998-11-10,6
2239,1998-11-11,0.640203822737,1998-11-04,1998-11-11,6
2240,1998-11-12,0.696446232761,1998-11-05,1998-11-12,6
2241,1998-11-13,0.589938755095,1998-11-06,1998-11-13,6
2242,1998-11-16,0.628973003548,1998-11-09,1998-11-16,6
2243,1998-11-17,0.590193439508,1998-11-10,1998-11-17,6
2244,1998-11-18,0.426059601904,1998-11-11,1998-11-18,6
2245,1998-11-19,0.436437997807,1998-11-12,1998-11-19,6
2246,1998-11-20,0.401899336157,1998-11-13,1998-11-20,6
2247,1998-11-23,0.611411418376,1998-11-16,1998-11-23,6
2248,1998-11-24,0.633501311477,1998-11-17,1998-11-24,6
2249,1998-11-25,0.61812664817,1998-11-18,1998-11-25,6
2250,1998-11-27,0.616482243524,1998-11-19,1998-11-27,6
2251,1998-11-30,0.779472722418,1998-11-20,1998-11-30,6
2252,1998-12-01,0.781290005891,1998-11-23,1998-12-01,6
2253,1998-12-02,0.711026145167,1998-11-24,1998-12-02,6
2254,1998-12-03,0.789345244258,1998-11-25,1998-12-03,6
2255,1998-12-04,0.767545699436,1998-11-27,1998-12-04,6
2256,1998-12-07,0.676480401786,1998-11-30,1998-12-07,6
2257,1998-12-08,0.655616295044,1998-12-01,1998-12-08,6
2258,1998-12-09,0.899412211348,1998-12-02,1998-12-09,6
2259,1998-12-10,0.872518614407,1998-12-03,1998-12-10,6
2260,1998-12-11,1.07252751557,1998-12-04,1998-12-11,6
2261,1998-12-14,1.05864197748,1998-12-07,1998-12-14,6
2262,1998-12-15,1.14199875564,1998-12-08,1998-12-15,6
2263,1998-12-16,1.39838160988,1998-12-09,1998-12-16,6
2264,1998-12-17,1.38095431954,1998-12-10,1998-12-17,6
2265,1998-12-18,1.33067988308,1998-12-11,1998-12-18,6
2266,1998-12-21,1.14526873085,1998-12-14,1998-12-21,6
2267,1998-12-22,1.41101985362,1998-12-15,1998-12-22,6
2268,1998-12-23,1.42609427151,1998-12-16,1998-12-23,6
2269,1998-12-24,1.26503558122,1998-12-17,1998-12-24,6
2270,1998-12-28,1.38971792777,1998-12-18,1998-12-28,6
2271,1998-12-29,1.46844769174,1998-12-21,1998-12-29,6
2272,1998-12-30,1.41472388823,1998-12-22,1998-12-30,6
2273,1998-12-31,1.22139568499,1998-12-23,1998-12-31,6
2274,1999-01-04,1.08942820891,1998-12-24,1999-01-04,6
2275,1999-01-05,1.23913587348,1998-12-28,1999-01-05,6
2276,1999-01-06,1.12574291516,1998-12-29,1999-01-06,6
2277,1999-01-07,1.13547528946,1998-12-30,1999-01-07,6
2278,1999-01-08,1.1094377255,1998-12-31,1999-01-08,6
2279,1999-01-11,1.09598622513,1999-01-04,1999-01-11,6
2280,1999-01-12,0.848022375494,1999-01-05,1999-01-12,6
2281,1999-01-13,0.860657289363,1999-01-06,1999-01-13,6
2282,1999-01-14,0.817669261441,1999-01-07,1999-01-14,6
2283,1999-01-15,0.729358460985,1999-01-08,1999-01-15,6
2284,1999-01-19,0.642456962803,1999-01-11,1999-01-19,6
2285,1999-01-20,0.770806731656,1999-01-12,1999-01-20,6
2286,1999-01-21,0.754506961034,1999-01-13,1999-01-21,6
2287,1999-01-22,0.663273109154,1999-01-14,1999-01-22,6
2288,1999-01-25,0.634725840555,1999-01-15,1999-01-25,6
2289,1999-01-26,0.51024667116,1999-01-19,1999-01-26,6
2290,1999-01-27,0.508086242459,1999-01-20,1999-01-27,6
2291,1999-01-28,0.400876783996,1999-01-21,1999-01-28,6
2292,1999-01-29,0.354353268414,1999-01-22,1999-01-29,6
2293,1999-02-01,0.435876861329,1999-01-25,1999-02-01,6
2294,1999-02-02,0.419886403701,1999-01-26,1999-02-02,6
2295,1999-02-03,0.38370411088,1999-01-27,1999-02-03,6
2296,1999-02-04,0.450812639163,1999-01-28,1999-02-04,6
2297,1999-02-05,0.39514603313,1999-01-29,1999-02-05,6
2298,1999-02-08,0.508097314618,1999-02-01,1999-02-08,6
2299,1999-02-09,0.613797807781,1999-02-02,1999-02-09,6
2300,1999-02-10,0.636097168881,1999-02-03,1999-02-10,6
2301,1999-02-11,0.735662395199,1999-02-04,1999-02-11,6
2302,1999-02-12,0.73916523229,1999-02-05,1999-02-12,6
2303,1999-02-16,0.721367471318,1999-02-08,1999-02-16,6
2304,1999-02-17,0.496053776357,1999-02-09,1999-02-17,6
2305,1999-02-18,0.46207741913,1999-02-10,1999-02-18,6
2306,1999-02-19,0.896397136039,1999-02-11,1999-02-19,6
2307,1999-02-22,0.907306476146,1999-02-12,1999-02-22,6
2308,1999-02-23,1.26749084391,1999-02-16,1999-02-23,6
2309,1999-02-24,1.29839181562,1999-02-17,1999-02-24,6
2310,1999-02-25,1.24930428785,1999-02-18,1999-02-25,6
2311,1999-02-26,1.21501339925,1999-02-19,1999-02-26,6
2312,1999-03-01,1.19788317637,1999-02-22,1999-03-01,6
2313,1999-03-02,0.996006272994,1999-02-23,1999-03-02,6
2314,1999-03-03,0.773522715307,1999-02-24,1999-03-03,6
2315,1999-03-04,0.796374251175,1999-02-25,1999-03-04,6
2316,1999-03-05,0.985307242662,1999-02-26,1999-03-05,6
2317,1999-03-08,0.984289856047,1999-03-01,1999-03-08,6
2318,1999-03-09,0.93389541734,1999-03-02,1999-03-09,6
2319,1999-03-10,0.925451907314,1999-03-03,1999-03-10,6
2320,1999-03-11,0.754873304307,1999-03-04,1999-03-11,6
2321,1999-03-12,0.789367463039,1999-03-05,1999-03-12,6
2322,1999-03-15,0.567319785018,1999-03-08,1999-03-15,6
2323,1999-03-16,0.920652948654,1999-03-09,1999-03-16,6
2324,1999-03-17,0.92538065496,1999-03-10,1999-03-17,6
2325,1999-03-18,1.03944591647,1999-03-11,1999-03-18,6
2326,1999-03-19,1.09087891239,1999-03-12,1999-03-19,6
2327,1999-03-22,1.13232125795,1999-03-15,1999-03-22,6
2328,1999-03-23,1.28648621673,1999-03-16,1999-03-23,6
2329,1999-03-24,0.875657716673,1999-03-17,1999-03-24,6
2330,1999-03-25,0.906182633278,1999-03-18,1999-03-25,6
2331,1999-03-26,0.903709848054,1999-03-19,1999-03-26,6
2332,1999-03-29,0.962510603122,1999-03-22,1999-03-29,6
2333,1999-03-30,0.664457472911,1999-03-23,1999-03-30,6
2334,1999-03-31,0.54036711267,1999-03-24,1999-03-31,6
2335,1999-04-01,0.519635420212,1999-03-25,1999-04-01,6
2336,1999-04-05,0.563957764835,1999-03-26,1999-04-05,6
2337,1999-04-06,0.760972497874,1999-03-29,1999-04-06,6
2338,1999-04-07,0.654149371268,1999-03-30,1999-04-07,6
2339,1999-04-08,0.685738297549,1999-03-31,1999-04-08,6
2340,1999-04-09,0.743381171164,1999-04-01,1999-04-09,6
2341,1999-04-12,0.741573530402,1999-04-05,1999-04-12,6
2342,1999-04-13,0.552314813674,1999-04-06,1999-04-13,6
2343,1999-04-14,0.511666533367,1999-04-07,1999-04-14,6
2344,1999-04-15,0.561877015528,1999-04-08,1999-04-15,6
2345,1999-04-16,0.577382147547,1999-04-09,1999-04-16,6
2346,1999-04-19,0.706447587758,1999-04-12,1999-04-19,6
2347,1999-04-20,0.731610422846,1999-04-13,1999-04-20,6
2348,1999-04-21,0.803244711436,1999-04-14,1999-04-21,6
2349,1999-04-22,0.809713003818,1999-04-15,1999-04-22,6
2350,1999-04-23,1.0663256164,1999-04-16,1999-04-23,6
2351,1999-04-26,1.1060732622,1999-04-19,1999-04-26,6
2352,1999-04-27,1.1190873942,1999-04-20,1999-04-27,6
2353,1999-04-28,1.08010192639,1999-04-21,1999-04-28,6
2354,1999-04-29,0.875274182579,1999-04-22,1999-04-29,6
2355,1999-04-30,0.655712304515,1999-04-23,1999-04-30,6
2356,1999-05-03,0.691857749224,1999-04-26,1999-05-03,6
2357,1999-05-04,0.699325379823,1999-04-27,1999-05-04,6
2358,1999-05-05,0.411894881204,1999-04-28,1999-05-05,6
2359,1999-05-06,0.412217107551,1999-04-29,1999-05-06,6
2360,1999-05-07,0.34265225596,1999-04-30,1999-05-07,6
2361,1999-05-10,0.507469421052,1999-05-03,1999-05-10,6
2362,1999-05-11,0.486043140517,1999-05-04,1999-05-11,6
2363,1999-05-12,0.440418042662,1999-05-05,1999-05-12,6
2364,1999-05-13,0.578486081453,1999-05-06,1999-05-13,6
2365,1999-05-14,0.718985816867,1999-05-07,1999-05-14,6
2366,1999-05-17,0.94270013538,1999-05-10,1999-05-17,6
2367,1999-05-18,0.929707234979,1999-05-11,1999-05-18,6
2368,1999-05-19,0.891851678124,1999-05-12,1999-05-19,6
