Date,Volatility,Label
1990-07-23,0.00781832248499,LOW
1990-07-24,0.00430815451088,LOW
1990-07-25,0.00435098277991,LOW
1990-07-26,0.00560364275945,LOW
1990-07-27,0.0082744814962,MEDIUM
1990-07-30,0.0125444461506,MEDIUM
1990-07-31,0.0116859021165,MEDIUM
1990-08-01,0.0134696066073,MEDIUM
1990-08-02,0.0141977077812,MEDIUM
1990-08-03,0.0142807369527,MEDIUM
1990-08-06,0.014580719528,MEDIUM
1990-08-07,0.00784053129598,LOW
1990-08-08,0.00782311777517,LOW
1990-08-09,0.011268196941,MEDIUM
1990-08-10,0.0113028975099,MEDIUM
1990-08-13,0.0111276771184,MEDIUM
1990-08-14,0.0106906689578,MEDIUM
1990-08-15,0.00994964995823,MEDIUM
1990-08-16,0.0098746350982,MEDIUM
1990-08-17,0.0147352824381,MEDIUM
1990-08-20,0.0213942685293,HIGH
1990-08-21,0.0213170357842,HIGH
1990-08-22,0.0202316466965,HIGH
1990-08-23,0.0202919158897,HIGH
1990-08-24,0.0147872516238,MEDIUM
1990-08-27,0.0146694825992,MEDIUM
1990-08-28,0.00926084010988,MEDIUM
1990-08-29,0.0106068061755,MEDIUM
1990-08-30,0.0106517734845,MEDIUM
1990-08-31,0.0082871958097,MEDIUM
1990-09-04,0.00683420835769,LOW
1990-09-05,0.00710079860029,LOW
1990-09-06,0.00794101261137,LOW
1990-09-07,0.00701130962632,LOW
1990-09-10,0.00562706485358,LOW
1990-09-11,0.00580790073804,LOW
1990-09-12,0.00607484245401,LOW
1990-09-13,0.00699371948944,LOW
1990-09-14,0.00657641353155,LOW
1990-09-17,0.00937042716206,MEDIUM
1990-09-18,0.0106179686315,MEDIUM
1990-09-19,0.01005621936,MEDIUM
1990-09-20,0.0102434738502,MEDIUM
1990-09-21,0.0132603190717,MEDIUM
1990-09-24,0.0179803563941,HIGH
1990-09-25,0.0148356975063,MEDIUM
1990-09-26,0.0159897770681,HIGH
1990-09-27,0.0150348813707,MEDIUM
1990-09-28,0.0135079938645,MEDIUM
1990-10-01,0.0126104606723,MEDIUM
1990-10-02,0.011312704817,MEDIUM
1990-10-03,0.0114833632856,MEDIUM
1990-10-04,0.0118526489059,MEDIUM
1990-10-05,0.0143797363843,MEDIUM
1990-10-08,0.0158118060906,HIGH
1990-10-09,0.0153468697944,MEDIUM
1990-10-10,0.0128692045156,MEDIUM
1990-10-11,0.0148139583185,MEDIUM
1990-10-12,0.0132346382842,MEDIUM
1990-10-15,0.0129625556683,MEDIUM
1990-10-16,0.0141034257468,MEDIUM
1990-10-17,0.0115682713227,MEDIUM
1990-10-18,0.0126739151442,MEDIUM
1990-10-19,0.0126942125807,MEDIUM
1990-10-22,0.00789534602162,LOW
1990-10-23,0.00787473997324,LOW
1990-10-24,0.00806159579325,LOW
1990-10-25,0.00963750177976,MEDIUM
1990-10-26,0.0114855263445,MEDIUM
1990-10-29,0.00808607787256,LOW
1990-10-30,0.00810305756019,LOW
1990-10-31,0.0117579549806,MEDIUM
1990-11-01,0.0118287027103,MEDIUM
1990-11-02,0.0134164303698,MEDIUM
1990-11-05,0.0138271609012,MEDIUM
1990-11-06,0.0140633925693,MEDIUM
1990-11-07,0.0132618429236,MEDIUM
1990-11-08,0.0112739531177,MEDIUM
1990-11-09,0.0114752116913,MEDIUM
1990-11-12,0.00954576198827,MEDIUM
1990-11-13,0.0081313223256,LOW
1990-11-14,0.00810052210054,LOW
1990-11-15,0.00690692858337,LOW
1990-11-16,0.00633940919628,LOW
1990-11-19,0.0066452440839,LOW
1990-11-20,0.0060035048348,LOW
1990-11-21,0.00367360179758,LOW
1990-11-23,0.00763371167999,LOW
1990-11-26,0.00712588947795,LOW
1990-11-27,0.00716999034294,LOW
1990-11-28,0.00748454722822,LOW
1990-11-29,0.00783276009329,LOW
1990-11-30,0.00766954206984,LOW
1990-12-03,0.00527188982602,LOW
1990-12-04,0.00644027711661,LOW
1990-12-05,0.00728735494808,LOW
1990-12-06,0.00616566063555,LOW
1990-12-07,0.00674346216054,LOW
1990-12-10,0.00665070451902,LOW
1990-12-11,0.00824292489733,MEDIUM
1990-12-12,0.00744044439496,LOW
1990-12-13,0.00610333065468,LOW
1990-12-14,0.00622873397734,LOW
1990-12-17,0.00575960594085,LOW
1990-12-18,0.00547234653169,LOW
1990-12-19,0.00445870781467,LOW
1990-12-20,0.00451065202377,LOW
1990-12-21,0.00493735260511,LOW
1990-12-24,0.00590404109292,LOW
1990-12-26,0.00726440693926,LOW
1990-12-27,0.00663770406142,LOW
1990-12-28,0.0080781257141,LOW
1990-12-31,0.00765395360978,LOW
1991-01-02,0.00562277448738,LOW
1991-01-03,0.00900991992797,MEDIUM
1991-01-04,0.00868631754876,MEDIUM
1991-01-07,0.00888929083747,MEDIUM
1991-01-08,0.00713762095359,LOW
1991-01-09,0.00780094212994,LOW
1991-01-10,0.0139814145582,MEDIUM
1991-01-11,0.0140807473398,MEDIUM
1991-01-14,0.0147070234633,MEDIUM
1991-01-15,0.0146333816699,MEDIUM
1991-01-16,0.0145571469062,MEDIUM
1991-01-17,0.0146710090673,MEDIUM
1991-01-18,0.00807372006785,LOW
1991-01-21,0.00706214049644,LOW
1991-01-22,0.00676115798267,LOW
1991-01-23,0.00619853589694,LOW
1991-01-24,0.00625711134301,LOW
1991-01-25,0.00617661854565,LOW
1991-01-28,0.00746257724574,LOW
1991-01-29,0.00695097342899,LOW
1991-01-30,0.00708568667185,LOW
1991-01-31,0.00862667883209,MEDIUM
1991-02-01,0.00861072147239,MEDIUM
1991-02-04,0.00956521747258,MEDIUM
1991-02-05,0.0119793925292,MEDIUM
1991-02-06,0.011993090653,MEDIUM
1991-02-07,0.01304194409,MEDIUM
1991-02-08,0.0130594850516,MEDIUM
1991-02-11,0.0131357331207,MEDIUM
1991-02-12,0.0102141563561,MEDIUM
1991-02-13,0.00974453522046,MEDIUM
1991-02-14,0.00882659943253,MEDIUM
1991-02-15,0.00728946420102,LOW
1991-02-19,0.00651131917565,LOW
1991-02-20,0.00897004233295,MEDIUM
1991-02-21,0.0076676472276,LOW
1991-02-22,0.00821380760821,MEDIUM
1991-02-25,0.00848302439111,MEDIUM
1991-02-26,0.0109450184182,MEDIUM
1991-02-27,0.00878678059933,MEDIUM
1991-02-28,0.00835394540287,MEDIUM
1991-03-01,0.00844166582368,MEDIUM
1991-03-04,0.00855100631572,MEDIUM
1991-03-05,0.00911288159876,MEDIUM
1991-03-06,0.00637847220987,LOW
1991-03-07,0.00642150622471,LOW
1991-03-08,0.0064421251845,LOW
1991-03-11,0.00651907402142,LOW
1991-03-12,0.00824691656488,MEDIUM
1991-03-13,0.00819357801035,MEDIUM
1991-03-14,0.00568364602181,LOW
1991-03-15,0.00612501583759,LOW
1991-03-18,0.00698551338098,LOW
1991-03-19,0.00981531295583,MEDIUM
1991-03-20,0.00696981363786,LOW
1991-03-21,0.00715694310304,LOW
1991-03-22,0.00856194959598,MEDIUM
1991-03-25,0.0113412531472,MEDIUM
1991-03-26,0.0116082927917,MEDIUM
1991-03-27,0.0099576417454,MEDIUM
1991-03-28,0.0111010356632,MEDIUM
1991-04-01,0.0115608657281,MEDIUM
1991-04-02,0.0121209115658,MEDIUM
1991-04-03,0.00770096283788,LOW
1991-04-04,0.00950809718812,MEDIUM
1991-04-05,0.00993097881465,MEDIUM
1991-04-08,0.00837223391758,MEDIUM
1991-04-09,0.00978634614184,MEDIUM
1991-04-10,0.00594258641529,LOW
1991-04-11,0.00698537646474,LOW
1991-04-12,0.00904231155061,MEDIUM
1991-04-15,0.00965230254193,MEDIUM
1991-04-16,0.00965384510077,MEDIUM
1991-04-17,0.00653468324213,LOW
1991-04-18,0.00542297239377,LOW
1991-04-19,0.00564614030228,LOW
1991-04-22,0.006358896933,LOW
1991-04-23,0.00688186026727,LOW
1991-04-24,0.00901558632067,MEDIUM
1991-04-25,0.0089242948035,MEDIUM
1991-04-26,0.00807166154963,LOW
1991-04-29,0.0081181356748,LOW
1991-04-30,0.00624656630298,LOW
1991-05-01,0.00616288226316,LOW
1991-05-02,0.00596153734669,LOW
1991-05-03,0.0098563234093,MEDIUM
1991-05-06,0.00997659540261,MEDIUM
1991-05-07,0.010485017924,MEDIUM
1991-05-08,0.0105383359499,MEDIUM
1991-05-09,0.0114700616331,MEDIUM
1991-05-10,0.00963671798603,MEDIUM
1991-05-13,0.00671595843396,LOW
1991-05-14,0.00748874777197,LOW
1991-05-15,0.00588819615749,LOW
1991-05-16,0.00466884412823,LOW
1991-05-17,0.00399470446736,LOW
1991-05-20,0.00516651216311,LOW
1991-05-21,0.00487503592733,LOW
1991-05-22,0.00528256503036,LOW
1991-05-23,0.00516631731812,LOW
1991-05-24,0.00553633450433,LOW
1991-05-28,0.0060116736108,LOW
1991-05-29,0.00625103319435,LOW
1991-05-30,0.00651765828658,LOW
1991-05-31,0.00568080192526,LOW
1991-06-03,0.00329641890258,LOW
1991-06-04,0.00540107772096,LOW
1991-06-05,0.00610583587266,LOW
1991-06-06,0.00657890553446,LOW
1991-06-07,0.00874179630318,MEDIUM
1991-06-10,0.007873836408,LOW
1991-06-11,0.00799917044287,LOW
1991-06-12,0.00801400632222,LOW
1991-06-13,0.00696846268375,LOW
1991-06-14,0.00735597846979,LOW
1991-06-17,0.00761720186477,LOW
1991-06-18,0.00775892757168,LOW
1991-06-19,0.00815228019324,LOW
1991-06-20,0.00843759967421,MEDIUM
1991-06-21,0.00895397902771,MEDIUM
1991-06-24,0.0114948882351,MEDIUM
1991-06-25,0.00835121868904,MEDIUM
1991-06-26,0.00983790424987,MEDIUM
1991-06-27,0.00982790764875,MEDIUM
1991-06-28,0.0101714369237,MEDIUM
1991-07-01,0.00961476103744,MEDIUM
1991-07-02,0.00646188318618,LOW
1991-07-03,0.0066482632314,LOW
1991-07-05,0.00523020539176,LOW
1991-07-08,0.00527471239502,LOW
1991-07-09,0.00468498551079,LOW
1991-07-10,0.00394974494375,LOW
1991-07-11,0.0047548325327,LOW
1991-07-12,0.00548905619378,LOW
1991-07-15,0.00532476521991,LOW
1991-07-16,0.00604990570091,LOW
1991-07-17,0.00604580576769,LOW
1991-07-18,0.0066491728573,LOW
1991-07-19,0.00451622684268,LOW
1991-07-22,0.00529446754688,LOW
1991-07-23,0.00613759960948,LOW
1991-07-24,0.00385454903239,LOW
1991-07-25,0.00378699898167,LOW
1991-07-26,0.00380448868083,LOW
1991-07-29,0.00484498719988,LOW
1991-07-30,0.00672997997476,LOW
1991-07-31,0.00622853384667,LOW
1991-08-01,0.00643909428172,LOW
1991-08-02,0.00683434993507,LOW
1991-08-05,0.00688994115461,LOW
1991-08-06,0.00644621136483,LOW
1991-08-07,0.00327999949718,LOW
1991-08-08,0.00330778598924,LOW
1991-08-09,0.00473774955024,LOW
1991-08-12,0.00957186567952,MEDIUM
1991-08-13,0.0104209342556,MEDIUM
1991-08-14,0.0161254448066,HIGH
1991-08-15,0.0161342125139,HIGH
1991-08-16,0.0162667472862,HIGH
1991-08-19,0.0155177499182,HIGH
1991-08-20,0.010460812162,MEDIUM
1991-08-21,0.0104839560441,MEDIUM
1991-08-22,0.00421627057064,LOW
1991-08-23,0.00463901851865,LOW
1991-08-26,0.00515147499162,LOW
1991-08-27,0.00544171551299,LOW
1991-08-28,0.00544328619644,LOW
1991-08-29,0.00289070701664,LOW
1991-08-30,0.00276122630013,LOW
1991-09-03,0.00374020677631,LOW
1991-09-04,0.00389549172817,LOW
1991-09-05,0.00485597414238,LOW
1991-09-06,0.00574040427973,LOW
1991-09-09,0.00647332866876,LOW
1991-09-10,0.0064770965051,LOW
1991-09-11,0.00517611964517,LOW
1991-09-12,0.00517862614912,LOW
1991-09-13,0.00474384275289,LOW
1991-09-16,0.0034255677739,LOW
1991-09-17,0.00319731579692,LOW
1991-09-18,0.00335677264208,LOW
1991-09-19,0.00306758843707,LOW
1991-09-20,0.00298501039492,LOW
1991-09-23,0.0036762141559,LOW
1991-09-24,0.00302797055614,LOW
1991-09-25,0.0029142206729,LOW
1991-09-26,0.00472920876149,LOW
1991-09-27,0.00546544913437,LOW
1991-09-30,0.00551271094408,LOW
1991-10-01,0.00508011021689,LOW
1991-10-02,0.00463898179737,LOW
1991-10-03,0.00739346723284,LOW
1991-10-04,0.00699607090175,LOW
1991-10-07,0.00787922974836,LOW
1991-10-08,0.00784674753346,LOW
1991-10-09,0.00780341366497,LOW
1991-10-10,0.00548477841502,LOW
